order_id,order_name,order_date,price,cogs,sku,campaign_name,adset_name,ad_name,channel,attribution_source
gid://shopify/Order/6369094107225,TC-001/25-26/5464,2025-07-19 13:15:06,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6369098235993,TC-001/25-26/5465,2025-07-19 13:23:47,1999.0,751.0,TH-068-WILD-L,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369132347481,TC-001/25-26/5467,2025-07-19 13:50:44,799.0,211.0,TH-037-MISTBRU,TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,Meta,customer_journey
gid://shopify/Order/6369143816281,TC-001/25-26/5468,2025-07-19 14:07:58,2798.0,1431.0,"TH-008-CLIBRU, TH-006-FLEBRU, TH-103-K9HARNESS",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6369159282777,TC-001/25-26/5469,2025-07-19 14:36:22,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6369166917721,TC-001/25-26/5470,2025-07-19 14:51:51,2598.0,1090.0,"TH-012-SNUGBOO-M, TH-005-AQCASHO",TH-012-SNUGBOO,ICP Pet Parent,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6369174159449,TC-001/25-26/5471,2025-07-19 15:06:35,2299.0,940.0,TH-012-SNUGBOO-XXL,TH-012-SNUGBOO- Alternate Twin,Remarketing,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6369217118297,TC-001/25-26/5472,2025-07-19 16:27:11,2598.0,1511.0,"TH-008-CLIBRU, TH-073-SMARTSIP, TH-010-PETWIP",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6369285046361,TC-001/25-26/5473,2025-07-19 17:56:38,1498.0,591.0,"TH-008-CLIBRU, TH-038-PAWTR",,,,Direct,
gid://shopify/Order/6369314865241,TC-001/25-26/5474,2025-07-19 18:27:39,1099.0,397.0,TH-038-PAWTR,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369331740761,TC-001/25-26/5475,2025-07-19 18:43:53,599.0,272.0,TH-005-AQCASHO,TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6369333117017,TC-001/25-26/5476,2025-07-19 18:45:18,1099.0,397.0,TH-038-PAWTR,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369508360281,TC-001/25-26/5478,2025-07-19 20:44:34,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369580515417,TC-001/25-26/5479,2025-07-19 21:23:35,1899.0,725.0,TH-068-WILD-M,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369603092569,TC-001/25-26/5480,2025-07-19 21:35:39,799.0,211.0,TH-037-MISTBRU,,,,Direct,
gid://shopify/Order/6369879195737,TC-001/25-26/5482,2025-07-20 00:16:53,2648.0,1095.0,"TH-008-CLIBRU, TH-035-FURLUXE, TH-070-TGSB",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6369897709657,TC-001/25-26/5483,2025-07-20 00:27:40,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",TH-068-WILD-New,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370277458009,TC-001/25-26/5484,2025-07-20 04:44:40,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370321268825,TC-001/25-26/5485,2025-07-20 05:22:10,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",,,,Direct,
gid://shopify/Order/6370537242713,TC-001/25-26/5486,2025-07-20 09:07:59,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6370540879961,TC-001/25-26/5487,2025-07-20 09:12:27,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6370567716953,TC-001/25-26/5488,2025-07-20 09:47:20,1999.0,1144.0,"TH-008-CLIBRU, TH-072-AEROPOD-PINK",ASC- PMF,Broad + Website Vistiors,TH-072-AEROPOD_ET113_IM253,Meta,customer_journey
gid://shopify/Order/6370618998873,TC-001/25-26/5489,2025-07-20 10:45:40,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6370633154649,TC-001/25-26/5490,2025-07-20 11:09:19,2499.0,1233.0,"TH-008-CLIBRU, TH-103-K9HARNESS",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6370646720601,TC-001/25-26/5491,2025-07-20 11:35:09,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6370648096857,TC-001/25-26/5492,2025-07-20 11:37:51,2699.0,1673.0,TH-075-NAPDEN-L,TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6370654126169,TC-001/25-26/5493,2025-07-20 11:50:01,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370658254937,TC-001/25-26/5495,2025-07-20 11:59:22,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6370666020953,TC-001/25-26/5497,2025-07-20 12:12:49,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370669428825,TC-001/25-26/5498,2025-07-20 12:19:29,1698.0,678.0,"TH-037-MISTBRU, TH-013-PAWCLESH",TH-076-GRIPEASE,Broad Advantage+,TH-076-GRIPEASE_VP021_IM251,Meta,customer_journey
gid://shopify/Order/6370678243417,TC-001/25-26/5499,2025-07-20 12:35:55,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",,,,Direct,
gid://shopify/Order/6370680569945,TC-001/25-26/5500,2025-07-20 12:39:07,1099.0,397.0,TH-038-PAWTR,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6370681815129,TC-001/25-26/5501,2025-07-20 12:42:20,1899.0,725.0,TH-068-WILD-M,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6370689482841,TC-001/25-26/5502,2025-07-20 12:58:14,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370689908825,TC-001/25-26/5503,2025-07-20 12:59:13,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6370693349465,TC-001/25-26/5504,2025-07-20 13:05:18,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370695282777,TC-001/25-26/5505,2025-07-20 13:09:37,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6370705277017,TC-001/25-26/5506,2025-07-20 13:30:22,2497.0,1324.0,"TH-044-GREAGLO, TH-005-AQCASHO, TH-008-CLIBRU, TH-027-NAS",TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,Meta,customer_journey
gid://shopify/Order/6370757279833,TC-001/25-26/5507,2025-07-20 14:30:17,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6370759508057,TC-001/25-26/5508,2025-07-20 14:34:41,1099.0,397.0,TH-038-PAWTR,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6370761801817,TC-001/25-26/5509,2025-07-20 14:39:26,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6370776612953,TC-001/25-26/5512,2025-07-20 15:10:43,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6370780250201,TC-001/25-26/5513,2025-07-20 15:16:49,1999.0,1012.0,"TH-008-CLIBRU, TH-012-SNUGBOO-M",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6370793619545,TC-001/25-26/5514,2025-07-20 15:43:09,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6370800828505,TC-001/25-26/5515,2025-07-20 15:57:11,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6370808430681,TC-001/25-26/5516,2025-07-20 16:10:56,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6370821079129,TC-001/25-26/5517,2025-07-20 16:32:19,2199.0,1099.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XL",TH-063-SILBOO – Life Time,Remarketing,TH-063-SILBOO,Meta,customer_journey
gid://shopify/Order/6370863087705,TC-001/25-26/5518,2025-07-20 17:32:44,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6370906701913,TC-001/25-26/5519,2025-07-20 18:23:21,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",,,,Direct,
gid://shopify/Order/6370908471385,TC-001/25-26/5520,2025-07-20 18:25:06,1799.0,731.0,TH-012-SNUGBOO-XS,TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6370914435161,TC-001/25-26/5521,2025-07-20 18:31:42,1799.0,682.0,TH-068-WILD-S,TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,Meta,customer_journey
gid://shopify/Order/6370960474201,TC-001/25-26/5522,2025-07-20 19:14:40,1799.0,682.0,TH-068-WILD-S,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6371043410009,TC-001/25-26/5523,2025-07-20 20:26:20,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6371165765721,TC-001/25-26/5524,2025-07-20 21:56:05,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6371208659033,TC-001/25-26/5525,2025-07-20 22:25:48,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6371252535385,TC-001/25-26/5526,2025-07-20 22:51:13,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6371255484505,TC-001/25-26/5527,2025-07-20 22:52:59,1899.0,725.0,TH-068-WILD-M,TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6371394256985,TC-001/25-26/5531,2025-07-21 00:26:39,998.0,392.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6371531817049,TC-001/25-26/5532,2025-07-21 02:02:17,2617.0,1217.0,"TH-008-CLIBRU, TH-005-AQCASHO, TH-002-SKMISH, TH-038-PAWTR",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6371781345369,TC-001/25-26/5533,2025-07-21 05:04:03,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6371967991897,TC-001/25-26/5535,2025-07-21 07:33:21,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6372080681049,TC-001/25-26/5536,2025-07-21 09:18:57,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6372139204697,TC-001/25-26/5538,2025-07-21 10:14:03,3198.0,2063.0,"TH-008-CLIBRU, TH-075-NAPDEN-L, TH-010-PETWIP",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6372142415961,TC-001/25-26/5539,2025-07-21 10:18:25,1899.0,725.0,TH-068-WILD-M,TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,Meta,customer_journey
gid://shopify/Order/6372155129945,TC-001/25-26/5540,2025-07-21 10:37:41,1799.0,682.0,TH-068-WILD-S,,,,Direct,
gid://shopify/Order/6372187570265,TC-001/25-26/5541,2025-07-21 11:28:42,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6372221780057,TC-001/25-26/5543,2025-07-21 12:26:33,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6372230103129,TC-001/25-26/5544,2025-07-21 12:38:35,1799.0,682.0,TH-068-WILD-S,,,,Direct,
gid://shopify/Order/6372263886937,TC-001/25-26/5545,2025-07-21 13:34:06,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6372295082073,TC-001/25-26/5546,2025-07-21 13:59:04,449.0,194.0,TH-008-CLIBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-008-CLIBRU,Meta,customer_journey
gid://shopify/Order/6372299702361,TC-001/25-26/5547,2025-07-21 14:05:34,2199.0,1099.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XL",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6372309991513,TC-001/25-26/5548,2025-07-21 14:18:33,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-012-SNUGBOO,ICP Pet Parent,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6372316282969,TC-001/25-26/5549,2025-07-21 14:31:40,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6372317298777,TC-001/25-26/5550,2025-07-21 14:32:52,2199.0,937.0,"TH-008-CLIBRU, TH-053-COAT-XL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6372330209369,TC-001/25-26/5551,2025-07-21 14:59:23,1799.0,682.0,TH-068-WILD-S,ASC- PET SHOES,Broad + Video Viewers (SILBOO),TH-063-SILBOO_ET129_UI468 – Statics,Meta,customer_journey
gid://shopify/Order/6372362518617,TC-001/25-26/5552,2025-07-21 15:56:20,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6372363829337,TC-001/25-26/5553,2025-07-21 15:58:27,1099.0,397.0,TH-038-PAWTR,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-038-PAWTR,Meta,customer_journey
gid://shopify/Order/6372394008665,TC-001/25-26/5555,2025-07-21 16:42:59,1099.0,397.0,TH-038-PAWTR,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6372399841369,TC-001/25-26/5556,2025-07-21 16:51:24,3018.0,1336.0,"TH-008-CLIBRU, TH-068-WILD-XL, TH-002-SKMISH",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6372426448985,TC-001/25-26/5557,2025-07-21 17:25:06,6497.0,2451.0,"TH-008-CLIBRU, TH-058-CAPE-XXL, TH-068-WILD-XL, TH-063-SILBOO-XXL",TH-063-SILBOO,Adventure Trekkers,TH-063-SILBOO,Meta,customer_journey
gid://shopify/Order/6372458987609,TC-001/25-26/5559,2025-07-21 18:00:38,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6372480581721,TC-001/25-26/5561,2025-07-21 18:19:13,2399.0,1026.0,"TH-008-CLIBRU, TH-053-COAT-XXL",TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,Meta,customer_journey
gid://shopify/Order/6372487594073,TC-001/25-26/5562,2025-07-21 18:26:41,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6372595990617,TC-001/25-26/5563,2025-07-21 19:53:33,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6372872355929,TC-001/25-26/5564,2025-07-21 22:56:17,1999.0,990.0,TH-085-COMFORTCRIB Size (S),,,,Direct,
gid://shopify/Order/6373465948249,TC-001/25-26/5567,2025-07-22 05:58:38,1999.0,751.0,TH-068-WILD-L,,,,Direct,
gid://shopify/Order/6373472534617,TC-001/25-26/5568,2025-07-22 06:03:42,449.0,194.0,TH-008-CLIBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-008-CLIBRU,Meta,customer_journey
gid://shopify/Order/6373722619993,TC-001/25-26/5572,2025-07-22 09:43:04,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",,,,Direct,
gid://shopify/Order/6373764399193,TC-001/25-26/5573,2025-07-22 10:20:38,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",,,,Direct,
gid://shopify/Order/6373772329049,TC-001/25-26/5574,2025-07-22 10:30:56,1698.0,678.0,"TH-037-MISTBRU, TH-013-PAWCLESH",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6373784649817,TC-001/25-26/5575,2025-07-22 10:49:43,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6373805523033,TC-001/25-26/5577,2025-07-22 11:24:14,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Tier 2 Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6373810176089,TC-001/25-26/5578,2025-07-22 11:32:40,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6373810962521,TC-001/25-26/5579,2025-07-22 11:34:01,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6373817679961,TC-001/25-26/5581,2025-07-22 11:46:07,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6373837209689,TC-001/25-26/5582,2025-07-22 12:20:26,1699.0,521.0,TH-063-SILBOO-XS,ASC- PET SHOES,Broad + Video Viewers (SILBOO),TH-063-SILBOO_ET129_UI468 – Statics,Meta,customer_journey
gid://shopify/Order/6373861359705,TC-001/25-26/5585,2025-07-22 13:05:48,1799.0,545.0,TH-053-COAT-M,TH-053-JACKET,ICP Pet Parent,TH-053-JACKET_ET156_IM259,Meta,customer_journey
gid://shopify/Order/6373868044377,TC-001/25-26/5586,2025-07-22 13:17:39,1999.0,1012.0,"TH-008-CLIBRU, TH-012-SNUGBOO-M",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6373873320025,TC-001/25-26/5587,2025-07-22 13:29:20,4097.0,1793.0,"TH-008-CLIBRU, TH-069-CATFEED, TH-033-SNOG-M, TH-068-WILD-M",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6373893865561,TC-001/25-26/5589,2025-07-22 13:42:45,4498.0,1786.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL, TH-063-SILBOO-XXL",TH-053-JACKET,ICP Pet Parent,TH-053-JACKET_ET156_IM259,Meta,customer_journey
gid://shopify/Order/6373898911833,TC-001/25-26/5590,2025-07-22 13:45:38,2499.0,1233.0,"TH-008-CLIBRU, TH-103-K9HARNESS",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6373933514841,TC-001/25-26/5591,2025-07-22 14:44:52,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6374092308569,TC-001/25-26/5595,2025-07-22 18:20:16,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6374177931353,TC-001/25-26/5596,2025-07-22 19:36:07,4597.0,1934.0,"TH-008-CLIBRU, TH-058-CAPE-XL, TH-068-WILD-XL, TH-015-MBOW",TH-053-JACKET – Alt Twin,Backpacking,TH-053-JACKET_ET156_IM259,Meta,customer_journey
gid://shopify/Order/6374252576857,TC-001/25-26/5597,2025-07-22 20:29:45,2099.0,809.0,"TH-008-CLIBRU, TH-063-SILBOO-XL",ASC- PET SHOES,Broad + Video Viewers (SILBOO),TH-063-SILBOO_ET129_UI468 – Statics,Meta,customer_journey
gid://shopify/Order/6374320930905,TC-001/25-26/5598,2025-07-22 21:11:24,9098.0,6880.0,"TH-097-WCATHAM, TH-082-FEEDSYNC, TH-008-CLIBRU",TH-098-CALMQUENCH,Broad Advantage+,TH-098-CALMQUENCH_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6374343573593,TC-001/25-26/5599,2025-07-22 21:28:00,1799.0,682.0,TH-068-WILD-S,,,,Direct,
gid://shopify/Order/6374348128345,TC-001/25-26/5600,2025-07-22 21:31:11,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",,,,Direct,
gid://shopify/Order/6374486048857,TC-001/25-26/5601,2025-07-22 23:09:10,1799.0,682.0,TH-068-WILD-S,TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6374613811289,TC-001/25-26/5602,2025-07-23 00:41:58,2999.0,1209.0,"TH-008-CLIBRU, TH-064-LITTER",Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6374614237273,TC-001/25-26/5603,2025-07-23 00:42:23,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",,,,Direct,
gid://shopify/Order/6374742032473,TC-001/25-26/5604,2025-07-23 02:14:30,1799.0,682.0,TH-068-WILD-S,TH-072-AEROPOD,ICP Pet Parent,TH-072-AEROPOD_ET113_IM253,Meta,customer_journey
gid://shopify/Order/6374942310489,TC-001/25-26/5605,2025-07-23 04:54:49,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6375235289177,TC-001/25-26/5606,2025-07-23 09:24:57,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6375270547545,TC-001/25-26/5607,2025-07-23 09:53:25,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",,,,Direct,
gid://shopify/Order/6375275692121,TC-001/25-26/5608,2025-07-23 09:58:28,2499.0,1233.0,"TH-008-CLIBRU, TH-103-K9HARNESS",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6375285358681,TC-001/25-26/5609,2025-07-23 10:11:54,1598.0,422.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6375316750425,TC-001/25-26/5610,2025-07-23 11:02:00,1999.0,990.0,TH-085-COMFORTCRIB Size (S),TH-085-COMFORTCRIB,Urban Pet Parents,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6375360528473,TC-001/25-26/5614,2025-07-23 12:20:11,2299.0,1445.0,"TH-008-CLIBRU, TH-086-SEATCOVER",TH-086-SEATCOVER,Urban Pet Parents,TH-086-SEATCOVER_ET117_IM258,Meta,customer_journey
